can_close_early,close_time,created_time,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,subtitle,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title,_series_ticker
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64899.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,900 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64899.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,900 or above",KXBTCD-26AUG1922-T64899.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,900 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64799.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,800 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64799.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,800 or above",KXBTCD-26AUG1922-T64799.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,800 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64699.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,700 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64699.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,700 or above",KXBTCD-26AUG1922-T64699.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,700 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64599.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,600 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64599.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,600 or above",KXBTCD-26AUG1922-T64599.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,600 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64499.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,500 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64499.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,500 or above",KXBTCD-26AUG1922-T64499.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,500 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64399.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,400 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64399.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,400 or above",KXBTCD-26AUG1922-T64399.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,400 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64299.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,300 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64299.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,300 or above",KXBTCD-26AUG1922-T64299.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,300 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64199.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,200 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64199.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,200 or above",KXBTCD-26AUG1922-T64199.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,200 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,64099.99,0.9900,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,100 or above",1.0000,2026-08-20T02:05:00Z,467.59,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 64099.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,100 or above",KXBTCD-26AUG1922-T64099.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,467.59,467.59,1.0000,0.00,0.0000,0.00,"$64,100 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63999.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$64,000 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63999.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$64,000 or above",KXBTCD-26AUG1922-T63999.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$64,000 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63899.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,900 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63899.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,900 or above",KXBTCD-26AUG1922-T63899.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,900 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63799.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,800 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63799.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,800 or above",KXBTCD-26AUG1922-T63799.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,800 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63699.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,700 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63699.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,700 or above",KXBTCD-26AUG1922-T63699.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,700 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63599.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,600 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63599.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,600 or above",KXBTCD-26AUG1922-T63599.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,600 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63499.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,500 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63499.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,500 or above",KXBTCD-26AUG1922-T63499.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,500 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63399.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,400 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63399.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,400 or above",KXBTCD-26AUG1922-T63399.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,400 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63299.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,300 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63299.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,300 or above",KXBTCD-26AUG1922-T63299.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,300 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63199.99,0.9900,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,200 or above",1.0000,2026-08-20T02:05:00Z,93.51,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63199.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,200 or above",KXBTCD-26AUG1922-T63199.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,93.51,93.51,1.0000,0.00,0.0000,0.00,"$63,200 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,63099.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,100 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 63099.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,100 or above",KXBTCD-26AUG1922-T63099.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,100 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,62999.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$63,000 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 62999.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$63,000 or above",KXBTCD-26AUG1922-T62999.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$63,000 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,62899.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$62,900 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 62899.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$62,900 or above",KXBTCD-26AUG1922-T62899.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$62,900 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,62799.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$62,800 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 62799.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$62,800 or above",KXBTCD-26AUG1922-T62799.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$62,800 or above",KXBTCD
True,2026-08-20T02:00:00Z,2026-08-18T09:00:55.807083Z,KXBTCD-26AUG1922,0,2026-08-20T02:05:00Z,2026-08-27T02:00:00Z,69684.68,62699.99,0.0000,2026-08-27T02:00:00Z,0.0000,binary,1.0000,0.0000,"$62,700 or above",1.0000,2026-08-20T02:05:00Z,0.00,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 10 PM EDT is above 62699.99 at 10 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T02:02:44.290412Z,1.0000,finalized,greater,"$62,700 or above",KXBTCD-26AUG1922-T62699.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T02:02:44.483971Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$62,700 or above",KXBTCD
