can_close_early,close_time,created_time,custom_strike_round_digits,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-08-05T20:15:00Z,2026-08-05T00:01:11.021387Z,2,KXBTC15M-26AUG051615,0,2026-08-06T02:00:00Z,2026-08-12T20:15:00Z,64854.32,64833.72,0.9990,2026-08-12T20:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T20:20:00Z,447143.78,2026-08-05T20:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T20:15:10.915185Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051615-15,BTC price up in next 15 mins?,2026-08-05T20:15:11.064797Z,0.00,2872495.98,1.0000,0.00,0.0000,0.00,"Target Price: $64,833.72"
True,2026-08-05T20:00:00Z,2026-08-05T00:01:10.765762Z,2,KXBTC15M-26AUG051600,0,2026-08-05T20:05:00Z,2026-08-12T20:00:00Z,64833.72,64862.12,0.0010,2026-08-12T20:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T20:05:00Z,426055.27,2026-08-05T19:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T20:00:10.912108Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051600-00,BTC price up in next 15 mins?,2026-08-05T20:00:10.931687Z,0.00,2795770.52,1.0000,0.00,0.0000,0.00,"Target Price: $64,862.12"
True,2026-08-05T19:45:00Z,2026-08-05T00:01:10.481011Z,2,KXBTC15M-26AUG051545,0,2026-08-05T19:50:00Z,2026-08-12T19:45:00Z,64862.12,64869.87,0.0010,2026-08-12T19:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T19:50:00Z,419564.23,2026-08-05T19:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:30 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T19:45:10.911983Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051545-45,BTC price up in next 15 mins?,2026-08-05T19:45:10.933498Z,0.00,2320145.11,1.0000,0.00,0.0000,0.00,"Target Price: $64,869.87"
True,2026-08-05T19:30:00Z,2026-08-05T00:01:10.227977Z,2,KXBTC15M-26AUG051530,0,2026-08-05T19:35:00Z,2026-08-12T19:30:00Z,64869.87,64846.15,0.9990,2026-08-12T19:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T19:35:00Z,517861.45,2026-08-05T19:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:30 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:15 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T19:30:10.90834Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051530-30,BTC price up in next 15 mins?,2026-08-05T19:30:11.00563Z,0.00,1973256.53,1.0000,0.00,0.0000,0.00,"Target Price: $64,846.15"
True,2026-08-05T19:15:00Z,2026-08-05T00:01:09.959416Z,2,KXBTC15M-26AUG051515,0,2026-08-05T19:20:00Z,2026-08-12T19:15:00Z,64846.15,64747.27,0.9980,2026-08-12T19:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T19:20:00Z,882641.14,2026-08-05T19:00:00Z,0.9980,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:15 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:00 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T19:15:10.907784Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051515-15,BTC price up in next 15 mins?,2026-08-05T19:15:11.008409Z,0.00,2349597.86,1.0000,0.00,0.0000,0.00,"Target Price: $64,747.27"
True,2026-08-05T19:00:00Z,2026-08-05T00:01:09.67684Z,2,KXBTC15M-26AUG051500,0,2026-08-05T19:05:00Z,2026-08-12T19:00:00Z,64747.27,64747.94,0.0010,2026-08-12T19:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T19:05:00Z,390556.76,2026-08-05T18:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:00 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:45 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T19:00:10.916121Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051500-00,BTC price up in next 15 mins?,2026-08-05T19:00:11.045046Z,0.00,2672120.71,1.0000,0.00,0.0000,0.00,"Target Price: $64,747.94"
True,2026-08-05T18:45:00Z,2026-08-05T00:01:09.397333Z,2,KXBTC15M-26AUG051445,0,2026-08-05T18:50:00Z,2026-08-12T18:45:00Z,64747.94,64671.04,0.9990,2026-08-12T18:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T18:50:00Z,709750.79,2026-08-05T18:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:45 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:30 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T18:45:10.90932Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051445-45,BTC price up in next 15 mins?,2026-08-05T18:45:11.002146Z,0.00,2167907.47,1.0000,0.00,0.0000,0.00,"Target Price: $64,671.04"
True,2026-08-05T18:30:00Z,2026-08-05T00:01:08.982392Z,2,KXBTC15M-26AUG051430,0,2026-08-05T18:35:00Z,2026-08-12T18:30:00Z,64671.04,64737.26,0.0010,2026-08-12T18:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T18:35:00Z,823727.66,2026-08-05T18:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:30 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:15 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T18:30:10.908384Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051430-30,BTC price up in next 15 mins?,2026-08-05T18:30:11.013131Z,0.00,2745785.52,1.0000,0.00,0.0000,0.00,"Target Price: $64,737.26"
True,2026-08-05T18:15:00Z,2026-08-05T00:01:08.713109Z,2,KXBTC15M-26AUG051415,0,2026-08-05T18:20:00Z,2026-08-12T18:15:00Z,64737.26,64715.68,0.9990,2026-08-12T18:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T18:20:00Z,557319.91,2026-08-05T18:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:15 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:00 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T18:15:10.912358Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051415-15,BTC price up in next 15 mins?,2026-08-05T18:15:10.958704Z,0.00,3058472.92,1.0000,0.00,0.0000,0.00,"Target Price: $64,715.68"
True,2026-08-05T18:00:00Z,2026-08-05T00:01:08.453051Z,2,KXBTC15M-26AUG051400,0,2026-08-05T18:05:00Z,2026-08-12T18:00:00Z,64715.68,64647.65,0.9990,2026-08-12T18:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T18:05:00Z,614942.00,2026-08-05T17:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:00 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:45 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T18:00:10.906039Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051400-00,BTC price up in next 15 mins?,2026-08-05T18:00:10.939908Z,0.00,1873715.59,1.0000,0.00,0.0000,0.00,"Target Price: $64,647.65"
True,2026-08-05T17:45:00Z,2026-08-05T00:01:08.204339Z,2,KXBTC15M-26AUG051345,0,2026-08-05T17:50:00Z,2026-08-12T17:45:00Z,64647.65,64545.25,0.9990,2026-08-12T17:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T17:50:00Z,662118.54,2026-08-05T17:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:45 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:30 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T17:45:10.908779Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051345-45,BTC price up in next 15 mins?,2026-08-05T17:45:11.000973Z,0.00,1743505.65,1.0000,0.00,0.0000,0.00,"Target Price: $64,545.25"
True,2026-08-05T17:30:00Z,2026-08-05T00:01:07.859459Z,2,KXBTC15M-26AUG051330,0,2026-08-05T17:35:00Z,2026-08-12T17:30:00Z,64545.25,64544.43,0.9990,2026-08-12T17:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T17:35:00Z,509362.93,2026-08-05T17:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:30 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:15 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T17:30:10.912886Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051330-30,BTC price up in next 15 mins?,2026-08-05T17:30:10.943633Z,0.00,2730095.16,1.0000,0.00,0.0000,0.00,"Target Price: $64,544.43"
True,2026-08-05T17:15:00Z,2026-08-05T00:01:07.567498Z,2,KXBTC15M-26AUG051315,0,2026-08-05T23:00:00Z,2026-08-12T17:15:00Z,64544.43,64615.89,0.0010,2026-08-12T17:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T17:20:00Z,511802.47,2026-08-05T17:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:15 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:00 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T17:15:10.909583Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051315-15,BTC price up in next 15 mins?,2026-08-05T17:15:11.019339Z,0.00,2168767.34,1.0000,0.00,0.0000,0.00,"Target Price: $64,615.89"
True,2026-08-05T17:00:00Z,2026-08-05T00:01:07.309041Z,2,KXBTC15M-26AUG051300,0,2026-08-05T17:05:00Z,2026-08-12T17:00:00Z,64615.89,64643.55,0.0010,2026-08-12T17:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T17:05:00Z,435663.76,2026-08-05T16:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:00 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:45 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T17:00:10.907744Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051300-00,BTC price up in next 15 mins?,2026-08-05T17:00:10.934448Z,0.00,2123929.77,1.0000,0.00,0.0000,0.00,"Target Price: $64,643.55"
True,2026-08-05T16:45:00Z,2026-08-05T00:01:07.046982Z,2,KXBTC15M-26AUG051245,0,2026-08-05T16:50:00Z,2026-08-12T16:45:00Z,64643.55,64702.11,0.0010,2026-08-12T16:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T16:50:00Z,445604.84,2026-08-05T16:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:45 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:30 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T16:45:10.907037Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051245-45,BTC price up in next 15 mins?,2026-08-05T16:45:10.947136Z,0.00,1631459.24,1.0000,0.00,0.0000,0.00,"Target Price: $64,702.11"
True,2026-08-05T16:30:00Z,2026-08-05T00:01:06.782469Z,2,KXBTC15M-26AUG051230,0,2026-08-05T16:35:00Z,2026-08-12T16:30:00Z,64702.11,64504.86,0.9990,2026-08-12T16:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T16:35:00Z,543336.43,2026-08-05T16:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:30 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:15 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T16:37:30.609008Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051230-30,BTC price up in next 15 mins?,2026-08-05T16:37:31.168982Z,0.00,1505583.16,1.0000,0.00,0.0000,0.00,"Target Price: $64,504.86"
True,2026-08-05T16:15:00Z,2026-08-05T00:01:06.508329Z,2,KXBTC15M-26AUG051215,0,2026-08-05T22:00:00Z,2026-08-12T16:15:00Z,64504.86,64352.6,0.9990,2026-08-12T16:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T16:20:00Z,542949.62,2026-08-05T16:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:15 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:00 PM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T16:15:10.900831Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051215-15,BTC price up in next 15 mins?,2026-08-05T16:15:10.993281Z,0.00,1507874.85,1.0000,0.00,0.0000,0.00,"Target Price: $64,352.60"
True,2026-08-05T16:00:00Z,2026-08-05T00:01:06.208442Z,2,KXBTC15M-26AUG051200,0,2026-08-05T16:05:00Z,2026-08-12T16:00:00Z,64352.60,64519.91,0.0010,2026-08-12T16:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T16:05:00Z,496477.49,2026-08-05T15:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:00 PM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:45 AM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T16:00:10.903211Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG051200-00,BTC price up in next 15 mins?,2026-08-05T16:00:10.940022Z,0.00,1307081.00,1.0000,0.00,0.0000,0.00,"Target Price: $64,519.91"
True,2026-08-05T15:45:00Z,2026-08-05T00:01:05.924328Z,2,KXBTC15M-26AUG051145,0,2026-08-05T15:50:00Z,2026-08-12T15:45:00Z,64519.91,64474.69,0.9990,2026-08-12T15:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-05T15:50:00Z,502627.46,2026-08-05T15:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:45 AM EDT on Aug 5, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:30 AM EDT on August 5, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-05T15:45:10.912085Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG051145-45,BTC price up in next 15 mins?,2026-08-05T15:45:10.998587Z,0.00,1554109.05,1.0000,0.00,0.0000,0.00,"Target Price: $64,474.69"
