can_close_early,close_time,created_time,custom_strike,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-06-25T22:45:00Z,2026-06-25T00:01:07.463268Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251845,0,2026-06-25T22:50:00Z,2026-07-02T22:45:00Z,59707.17,59714.88,0.0010,2026-07-02T22:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T22:50:00Z,322716.32,2026-06-25T22:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T22:45:10.576032Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251845-45,BTC price up in next 15 mins?,2026-06-25T22:45:13.670469Z,0.00,1490685.19,1.0000,0.00,0.0000,0.00,"Target Price: $59,714.88"
True,2026-06-25T22:30:00Z,2026-06-25T00:01:07.112493Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251830,0,2026-06-25T22:35:00Z,2026-07-02T22:30:00Z,59714.88,59825.08,0.0010,2026-07-02T22:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T22:35:00Z,409515.40,2026-06-25T22:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T22:30:10.455247Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251830-30,BTC price up in next 15 mins?,2026-06-25T22:30:10.57135Z,0.00,1204386.73,1.0000,0.00,0.0000,0.00,"Target Price: $59,825.08"
True,2026-06-25T22:15:00Z,2026-06-25T00:01:06.771522Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251815,0,2026-06-25T22:20:00Z,2026-07-02T22:15:00Z,59825.08,60117.15,0.0010,2026-07-02T22:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T22:20:00Z,543908.07,2026-06-25T22:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T22:15:10.557753Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251815-15,BTC price up in next 15 mins?,2026-06-25T22:15:10.577297Z,0.00,1075092.13,1.0000,0.00,0.0000,0.00,"Target Price: $60,117.15"
True,2026-06-25T22:00:00Z,2026-06-25T00:01:06.309962Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251800,0,2026-06-25T22:05:00Z,2026-07-02T22:00:00Z,60117.15,59851.97,0.9990,2026-07-02T22:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T22:05:00Z,285455.33,2026-06-25T21:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T22:00:10.502179Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251800-00,BTC price up in next 15 mins?,2026-06-25T22:00:10.56124Z,0.00,1054691.67,1.0000,0.00,0.0000,0.00,"Target Price: $59,851.97"
True,2026-06-25T21:45:00Z,2026-06-25T00:01:05.936718Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251745,0,2026-06-25T21:50:00Z,2026-07-02T21:45:00Z,59851.97,59611.37,0.9990,2026-07-02T21:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T21:50:00Z,346755.17,2026-06-25T21:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T21:45:10.494728Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251745-45,BTC price up in next 15 mins?,2026-06-25T21:45:10.53065Z,0.00,689400.53,1.0000,0.00,0.0000,0.00,"Target Price: $59,611.37"
True,2026-06-25T21:30:00Z,2026-06-25T00:01:05.601899Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251730,0,2026-06-25T21:35:00Z,2026-07-02T21:30:00Z,59611.37,59514.17,0.9990,2026-07-02T21:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T21:35:00Z,274512.07,2026-06-25T21:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T21:30:10.450748Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251730-30,BTC price up in next 15 mins?,2026-06-25T21:30:10.49407Z,0.00,950989.00,1.0000,0.00,0.0000,0.00,"Target Price: $59,514.17"
True,2026-06-25T21:15:00Z,2026-06-25T00:01:05.179148Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251715,0,2026-06-25T21:20:00Z,2026-07-02T21:15:00Z,59514.17,59339.36,0.9990,2026-07-02T21:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T21:20:00Z,288735.53,2026-06-25T21:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T21:15:10.449183Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251715-15,BTC price up in next 15 mins?,2026-06-25T21:15:10.494525Z,0.00,631548.54,1.0000,0.00,0.0000,0.00,"Target Price: $59,339.36"
True,2026-06-25T21:00:00Z,2026-06-25T00:01:04.839224Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251700,0,2026-06-25T21:05:00Z,2026-07-02T21:00:00Z,59339.36,59424.39,0.0010,2026-07-02T21:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T21:05:00Z,429015.58,2026-06-25T20:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:45 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T21:00:10.398799Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251700-00,BTC price up in next 15 mins?,2026-06-25T21:00:10.433979Z,0.00,864186.58,1.0000,0.00,0.0000,0.00,"Target Price: $59,424.39"
True,2026-06-25T20:45:00Z,2026-06-25T00:01:04.478574Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251645,0,2026-06-25T20:50:00Z,2026-07-02T20:45:00Z,59424.39,59549.07,0.0010,2026-07-02T20:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T20:50:00Z,460451.47,2026-06-25T20:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:45 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:30 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T20:45:10.399023Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251645-45,BTC price up in next 15 mins?,2026-06-25T20:45:10.467802Z,0.00,953309.06,1.0000,0.00,0.0000,0.00,"Target Price: $59,549.07"
True,2026-06-25T20:30:00Z,2026-06-25T00:01:04.118756Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251630,0,2026-06-25T20:35:00Z,2026-07-02T20:30:00Z,59549.07,59467.57,0.9990,2026-07-02T20:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T20:35:00Z,402543.60,2026-06-25T20:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:30 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T20:30:10.401899Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251630-30,BTC price up in next 15 mins?,2026-06-25T20:30:10.420439Z,0.00,857859.14,1.0000,0.00,0.0000,0.00,"Target Price: $59,467.57"
True,2026-06-25T20:15:00Z,2026-06-25T00:01:03.774559Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251615,0,2026-06-25T20:20:00Z,2026-07-02T20:15:00Z,59467.57,59207.8,0.9990,2026-07-02T20:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T20:20:00Z,481893.45,2026-06-25T20:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T20:15:10.39491Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251615-15,BTC price up in next 15 mins?,2026-06-25T20:15:10.418151Z,0.00,869485.99,1.0000,0.00,0.0000,0.00,"Target Price: $59,207.80"
True,2026-06-25T20:00:00Z,2026-06-25T00:01:03.376497Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251600,0,2026-06-25T20:05:00Z,2026-07-02T20:00:00Z,59207.80,59216.91,0.0010,2026-07-02T20:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T20:05:00Z,355882.34,2026-06-25T19:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T20:00:10.401333Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251600-00,BTC price up in next 15 mins?,2026-06-25T20:00:10.418977Z,0.00,1555427.72,1.0000,0.00,0.0000,0.00,"Target Price: $59,216.91"
True,2026-06-25T19:45:00Z,2026-06-25T00:01:03.012454Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251545,0,2026-06-25T19:50:00Z,2026-07-02T19:45:00Z,59216.91,59226.29,0.0010,2026-07-02T19:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T19:50:00Z,368649.67,2026-06-25T19:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:30 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T19:45:10.40339Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251545-45,BTC price up in next 15 mins?,2026-06-25T19:45:10.440335Z,0.00,1455959.30,1.0000,0.00,0.0000,0.00,"Target Price: $59,226.29"
True,2026-06-25T19:30:00Z,2026-06-25T00:01:02.692829Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251530,0,2026-06-25T19:35:00Z,2026-07-02T19:30:00Z,59226.29,59160.22,0.9990,2026-07-02T19:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T19:35:00Z,409409.36,2026-06-25T19:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:30 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:15 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T19:30:10.406904Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251530-30,BTC price up in next 15 mins?,2026-06-25T19:30:10.427644Z,0.00,1438952.41,1.0000,0.00,0.0000,0.00,"Target Price: $59,160.22"
True,2026-06-25T19:15:00Z,2026-06-25T00:01:02.222576Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251515,0,2026-06-25T19:20:00Z,2026-07-02T19:15:00Z,59160.22,59411.61,0.0010,2026-07-02T19:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T19:20:00Z,436188.71,2026-06-25T19:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:15 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:00 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T19:15:10.398797Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251515-15,BTC price up in next 15 mins?,2026-06-25T19:15:10.454549Z,0.00,943653.69,1.0000,0.00,0.0000,0.00,"Target Price: $59,411.61"
True,2026-06-25T19:00:00Z,2026-06-25T00:01:01.82257Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251500,0,2026-06-25T19:05:00Z,2026-07-02T19:00:00Z,59411.61,59347.47,0.9990,2026-07-02T19:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T19:05:00Z,389722.87,2026-06-25T18:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:00 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:45 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T19:00:10.400656Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251500-00,BTC price up in next 15 mins?,2026-06-25T19:00:10.459258Z,0.00,1095602.31,1.0000,0.00,0.0000,0.00,"Target Price: $59,347.47"
True,2026-06-25T18:45:00Z,2026-06-25T00:01:01.469069Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251445,0,2026-06-25T18:50:00Z,2026-07-02T18:45:00Z,59347.47,59615.82,0.0010,2026-07-02T18:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T18:50:00Z,507223.59,2026-06-25T18:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:45 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:30 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T18:45:10.443355Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251445-45,BTC price up in next 15 mins?,2026-06-25T18:45:10.484573Z,0.00,842743.43,1.0000,0.00,0.0000,0.00,"Target Price: $59,615.82"
True,2026-06-25T18:30:00Z,2026-06-25T00:01:01.132883Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251430,0,2026-06-25T18:35:00Z,2026-07-02T18:30:00Z,59615.82,59330.66,0.9990,2026-07-02T18:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T18:35:00Z,471400.00,2026-06-25T18:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:30 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:15 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T18:30:10.397194Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN251430-30,BTC price up in next 15 mins?,2026-06-25T18:30:10.425999Z,0.00,1010114.23,1.0000,0.00,0.0000,0.00,"Target Price: $59,330.66"
True,2026-06-25T18:15:00Z,2026-06-25T00:01:00.786022Z,"{""round_digits"":""2""}",KXBTC15M-26JUN251415,0,2026-06-25T18:20:00Z,2026-07-02T18:15:00Z,59330.66,59564.31,0.0010,2026-07-02T18:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-25T18:20:00Z,396342.81,2026-06-25T18:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"":""0.1000"",""start"":""0.0000"",""step"":""0.0010""},{""end"":""0.9000"",""start"":""0.1000"",""step"":""0.0100""},{""end"":""1.0000"",""start"":""0.9000"",""step"":""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:15 PM EDT on Jun 25, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:00 PM EDT on June 25, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-25T18:15:10.403089Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN251415-15,BTC price up in next 15 mins?,2026-06-25T18:15:10.427959Z,0.00,1147118.34,1.0000,0.00,0.0000,0.00,"Target Price: $59,564.31"
